Move,Score
632,2672
633,2672
634,2672
635,2672
636,2672
637,2672
638,2672
639,2672
640,2672
641,2672
642,2672
643,2672
644,2672
645,2672
646,2672
647,2672
648,2672
649,2672
650,2672
651,2672
652,2672
653,2672
654,2672
655,2672
656,2672
657,2672
658,2672
659,2672
660,2672
661,2672
662,2672
663,2672
664,2672
665,2672
666,2672
667,2672
668,2672
669,2672
670,2672
671,2672
672,2672
673,2672
674,2672
675,2672
676,2672
677,2672
678,2672
679,2672
680,2672
681,2672
682,2672
683,2672
684,2672
685,2672
686,2672
687,2672
688,2672
689,2672
690,2672
691,2672
692,2672
693,2672
694,2672
695,2672
696,2672
697,2672
698,2672
699,2672
700,2672
701,2672
702,2672
703,2672
704,2672
705,2672
706,2672
707,2672
708,2672
709,2672
710,2672
711,2672
712,2672
713,2672
714,2672
715,2672
716,2672
717,2672
718,2672
719,2672
720,2672
721,2672
722,2672
723,2672
724,2672
725,2672
726,2672
727,2672
728,2672
729,2672
730,2672
731,2672
732,2672
733,2672
734,2672
735,2672
736,2672
737,2672
738,2672
739,2672
740,2672
741,2672
742,2672
743,2672
744,2672
745,2672
746,2672
747,2672
748,2672
749,2672
750,2672
751,2672
752,2672
753,2672
754,2672
755,2672
756,2672
757,2672
758,2672
759,2672
760,2672
761,2672
762,2672
763,2672
764,2672
765,2672
766,2672
767,2672
768,2672
769,2672
770,2672
771,2672
772,2672
773,2672
774,2672
775,2672
776,2672
777,2672
778,2672
779,2672
780,2672
781,2672
782,2672
783,2672
784,2672
785,2672
786,2672
787,2672
788,2672
789,2672
790,2672
791,2672
792,2672
793,2672
794,2672
795,2672
796,2672
797,2672
798,2672
799,2672
800,2672
801,2672
802,2672
803,2672
804,2672
805,2672
806,2672
807,2672
808,2672
809,2672
810,2672
811,2672
812,2672
813,2672
814,2672
815,2672
816,2672
817,2672
818,2672
819,2672
820,2672
821,2672
822,2672
823,2672
824,2672
825,2672
826,2672
827,2672
828,2672
829,2672
830,2672
831,2672
832,2672
833,2672
834,2672
835,2672
836,2672
837,2672
838,2672
839,2672
840,2672
841,2672
842,2672
843,2672
844,2672
845,2672
846,2672
847,2672
848,2672
849,2672
850,2672
851,2672
852,2672
853,2672
854,2672
855,2672
856,2672
857,2672
858,2672
859,2672
860,2672
861,2672
862,2672
863,2672
864,2672
865,2672
866,2672
867,2672
868,2672
869,2672
870,2672
871,2672
872,2672
873,2672
874,2672
875,2672
876,2672
877,2672
878,2672
879,2672
880,2672
881,2672
882,2672
883,2672
884,2672
885,2672
886,2672
887,2672
888,2672
889,2672
890,2672
891,2672
892,2672
893,2672
894,2672
895,2672
896,2672
897,2672
898,2672
899,2672
900,2672
901,2672
902,2672
903,2672
904,2672
905,2672
906,2672
907,2672
908,2672
909,2672
910,2672
911,2672
912,2672
913,2672
914,2672
915,2672
916,2672
917,2672
918,2672
919,2672
920,2672
921,2672
922,2672
923,2672
924,2672
925,2672
926,2672
927,2672
928,2672
929,2672
930,2672
931,2672
932,2672
933,2672
934,2672
935,2672
936,2672
937,2672
938,2672
939,2672
940,2672
941,2672
942,2672
943,2672
944,2672
945,2672
946,2672
947,2672
948,2672
949,2672
950,2672
951,2672
952,2672
953,2672
954,2672
955,2672
956,2672
957,2672
958,2672
959,2672
960,2672
961,2672
962,2672
963,2672
964,2672
965,2672
966,2672
967,2672
968,2672
969,2672
970,2672
971,2672
972,2672
973,2672
974,2672
975,2672
976,2672
977,2672
978,2672
979,2672
980,2672
981,2672
982,2672
983,2672
984,2672
985,2672
986,2672
987,2672
988,2672
989,2672
990,2672
991,2672
992,2672
993,2672
994,2672
995,2672
996,2672
997,2672
998,2672
999,2672
1000,2672
