Move,Score
283,1512
284,1512
285,1512
286,1512
287,1512
288,1512
289,1512
290,1512
291,1512
292,1512
293,1512
294,1512
295,1512
296,1512
297,1512
298,1512
299,1512
300,1512
301,1512
302,1512
303,1512
304,1512
305,1512
306,1512
307,1512
308,1512
309,1512
310,1512
311,1512
312,1512
313,1512
314,1512
315,1512
316,1512
317,1512
318,1512
319,1512
320,1512
321,1512
322,1512
323,1512
324,1512
325,1512
326,1512
327,1512
328,1512
329,1512
330,1512
331,1512
332,1512
333,1512
334,1512
335,1512
336,1512
337,1512
338,1512
339,1512
340,1512
341,1512
342,1512
343,1512
344,1512
345,1512
346,1512
347,1512
348,1512
349,1512
350,1512
351,1512
352,1512
353,1512
354,1512
355,1512
356,1512
357,1512
358,1512
359,1512
360,1512
361,1512
362,1512
363,1512
364,1512
365,1512
366,1512
367,1512
368,1512
369,1512
370,1512
371,1512
372,1512
373,1512
374,1512
375,1512
376,1512
377,1512
378,1512
379,1512
380,1512
381,1512
382,1512
383,1512
384,1512
385,1512
386,1512
387,1512
388,1512
389,1512
390,1512
391,1512
392,1512
393,1512
394,1512
395,1512
396,1512
397,1512
398,1512
399,1512
400,1512
401,1512
402,1512
403,1512
404,1512
405,1512
406,1512
407,1512
408,1512
409,1512
410,1512
411,1512
412,1512
413,1512
414,1512
415,1512
416,1512
417,1512
418,1512
419,1512
420,1512
421,1512
422,1512
423,1512
424,1512
425,1512
426,1512
427,1512
428,1512
429,1512
430,1512
431,1512
432,1512
433,1512
434,1512
435,1512
436,1512
437,1512
438,1512
439,1512
440,1512
441,1512
442,1512
443,1512
444,1512
445,1512
446,1512
447,1512
448,1512
449,1512
450,1512
451,1512
452,1512
453,1512
454,1512
455,1512
456,1512
457,1512
458,1512
459,1512
460,1512
461,1512
462,1512
463,1512
464,1512
465,1512
466,1512
467,1512
468,1512
469,1512
470,1512
471,1512
472,1512
473,1512
474,1512
475,1512
476,1512
477,1512
478,1512
479,1512
480,1512
481,1512
482,1512
483,1512
484,1512
485,1512
486,1512
487,1512
488,1512
489,1512
490,1512
491,1512
492,1512
493,1512
494,1512
495,1512
496,1512
497,1512
498,1512
499,1512
500,1512
501,1512
502,1512
503,1512
504,1512
505,1512
506,1512
507,1512
508,1512
509,1512
510,1512
511,1512
512,1512
513,1512
514,1512
515,1512
516,1512
517,1512
518,1512
519,1512
520,1512
521,1512
522,1512
523,1512
524,1512
525,1512
526,1512
527,1512
528,1512
529,1512
530,1512
531,1512
532,1512
533,1512
534,1512
535,1512
536,1512
537,1512
538,1512
539,1512
540,1512
541,1512
542,1512
543,1512
544,1512
545,1512
546,1512
547,1512
548,1512
549,1512
550,1512
551,1512
552,1512
553,1512
554,1512
555,1512
556,1512
557,1512
558,1512
559,1512
560,1512
561,1512
562,1512
563,1512
564,1512
565,1512
566,1512
567,1512
568,1512
569,1512
570,1512
571,1512
572,1512
573,1512
574,1512
575,1512
576,1512
577,1512
578,1512
579,1512
580,1512
581,1512
582,1512
583,1512
584,1512
585,1512
586,1512
587,1512
588,1512
589,1512
590,1512
591,1512
592,1512
593,1512
594,1512
595,1512
596,1512
597,1512
598,1512
599,1512
600,1512
601,1512
602,1512
603,1512
604,1512
605,1512
606,1512
607,1512
608,1512
609,1512
610,1512
611,1512
612,1512
613,1512
614,1512
615,1512
616,1512
617,1512
618,1512
619,1512
620,1512
621,1512
622,1512
623,1512
624,1512
625,1512
626,1512
627,1512
628,1512
629,1512
630,1512
631,1512
632,1512
633,1512
634,1512
635,1512
636,1512
637,1512
638,1512
639,1512
640,1512
641,1512
642,1512
643,1512
644,1512
645,1512
646,1512
647,1512
648,1512
649,1512
650,1512
651,1512
652,1512
653,1512
654,1512
655,1512
656,1512
657,1512
658,1512
659,1512
660,1512
661,1512
662,1512
663,1512
664,1512
665,1512
666,1512
667,1512
668,1512
669,1512
670,1512
671,1512
672,1512
673,1512
674,1512
675,1512
676,1512
677,1512
678,1512
679,1512
680,1512
681,1512
682,1512
683,1512
684,1512
685,1512
686,1512
687,1512
688,1512
689,1512
690,1512
691,1512
692,1512
693,1512
694,1512
695,1512
696,1512
697,1512
698,1512
699,1512
700,1512
701,1512
702,1512
703,1512
704,1512
705,1512
706,1512
707,1512
708,1512
709,1512
710,1512
711,1512
712,1512
713,1512
714,1512
715,1512
716,1512
717,1512
718,1512
719,1512
720,1512
721,1512
722,1512
723,1512
724,1512
725,1512
726,1512
727,1512
728,1512
729,1512
730,1512
731,1512
732,1512
733,1512
734,1512
735,1512
736,1512
737,1512
738,1512
739,1512
740,1512
741,1512
742,1512
743,1512
744,1512
745,1512
746,1512
747,1512
748,1512
749,1512
750,1512
751,1512
752,1512
753,1512
754,1512
755,1512
756,1512
757,1512
758,1512
759,1512
760,1512
761,1512
762,1512
763,1512
764,1512
765,1512
766,1512
767,1512
768,1512
769,1512
770,1512
771,1512
772,1512
773,1512
774,1512
775,1512
776,1512
777,1512
778,1512
779,1512
780,1512
