Move,Score
277,4384
278,4400
279,4432
280,4432
281,4436
282,4444
283,4452
284,4460
285,4480
286,4480
287,4484
288,4488
289,4496
290,4496
291,4500
292,4504
293,4512
294,4528
295,4560
296,4628
297,4764
298,4768
299,4772
300,4772
301,4776
302,4784
303,4784
304,4788
305,4788
306,4812
307,4820
308,4832
309,4832
310,4848
311,4884
312,4896
313,4896
314,4900
315,4908
316,4924
317,4928
318,4928
319,4932
320,4940
321,4940
322,4940
323,4944
324,4944
325,4948
326,4956
327,4976
328,5020
329,5084
330,5084
331,5084
332,5084
333,5088
334,5088
335,5088
336,5092
337,5096
338,5104
339,5116
340,5132
341,5144
342,5160
343,5160
344,5164
345,5176
346,5188
347,5188
348,5208
349,5240
350,5244
351,5252
352,5256
353,5264
354,5264
355,5264
356,5268
357,5272
358,5280
359,5296
360,5332
361,5396
362,5528
363,5784
364,5788
365,5796
366,5796
367,5796
368,5796
369,5804
370,5820
371,5840
372,5860
373,5860
374,5860
375,5860
376,5904
377,5912
378,5920
379,5920
380,5924
381,5936
382,5952
383,5960
384,5980
385,5984
386,5992
387,5992
388,5992
389,5996
390,6004
391,6024
392,6056
393,6124
394,6136
395,6136
396,6136
397,6140
398,6148
399,6172
400,6208
401,6208
402,6208
403,6212
404,6224
405,6240
406,6240
407,6244
408,6248
409,6256
410,6260
411,6260
412,6260
413,6268
414,6288
415,6324
416,6388
417,6528
418,6528
419,6528
420,6528
421,6528
422,6528
423,6528
424,6548
425,6548
426,6560
427,6576
428,6588
429,6596
430,6600
431,6600
432,6620
433,6660
434,6676
435,6676
436,6680
437,6684
438,6684
439,6688
440,6696
441,6696
442,6696
443,6700
444,6704
445,6712
446,6732
447,6772
448,6772
449,6836
450,6844
451,6860
452,6876
453,6876
454,6884
455,6884
456,6884
457,6884
458,6888
459,6896
460,6916
461,6948
462,6948
463,6952
464,6964
465,6964
466,6968
467,6968
468,6980
469,6996
470,7004
471,7012
472,7012
473,7020
474,7040
475,7072
476,7136
477,7276
478,7532
479,8048
480,9072
481,9072
482,9076
483,9080
484,9100
485,9116
486,9116
487,9116
488,9120
489,9120
490,9120
491,9120
492,9124
493,9136
494,9144
495,9160
496,9200
497,9208
498,9216
499,9216
500,9220
501,9244
502,9244
503,9264
504,9304
505,9368
506,9372
507,9376
508,9376
509,9380
510,9388
511,9388
512,9408
513,9408
514,9420
515,9428
516,9436
517,9452
518,9456
519,9496
520,9496
521,9496
522,9500
523,9512
524,9532
525,9540
526,9544
527,9544
528,9548
529,9548
530,9548
531,9552
532,9560
533,9580
534,9620
535,9684
536,9816
537,9824
538,9824
539,9844
540,9848
541,9856
542,9860
543,9868
544,9884
545,9920
546,9920
547,9920
548,9924
549,9928
550,9936
551,9936
552,9940
553,9940
554,9948
555,9952
556,9956
557,9956
558,9956
559,9960
560,9968
561,9972
562,9988
563,10004
564,10012
565,10012
566,10040
567,10040
568,10056
569,10092
570,10092
571,10164
572,10168
573,10172
574,10172
575,10172
576,10180
577,10196
578,10196
579,10244
580,10252
581,10256
582,10272
583,10272
584,10272
585,10280
586,10284
587,10296
588,10296
589,10320
590,10356
591,10428
592,10572
593,10828
594,10836
595,10836
596,10836
597,10836
598,10844
599,10860
600,10860
601,10876
602,10876
603,10876
604,10916
605,10928
606,10928
607,10932
608,10940
609,10940
610,10964
611,10964
612,10964
613,10976
614,10980
615,10980
616,10980
617,10984
618,11000
619,11016
620,11048
621,11112
622,11112
623,11116
624,11124
625,11124
626,11124
627,11128
628,11128
629,11144
630,11160
631,11172
632,11172
633,11172
634,11172
635,11180
636,11188
637,11204
638,11208
639,11216
640,11224
641,11232
642,11248
643,11284
644,11284
645,11288
646,11296
647,11312
648,11348
649,11356
650,11360
651,11364
652,11372
653,11372
654,11376
655,11392
656,11396
657,11400
658,11408
659,11408
660,11408
661,11420
662,11424
663,11432
664,11452
665,11484
666,11548
667,11684
668,11704
669,11708
670,11708
671,11712
672,11720
673,11724
674,11736
675,11752
676,11788
677,11852
678,11860
679,11864
680,11868
681,11876
682,11880
683,11896
684,11896
685,11900
686,11908
687,11912
688,11920
689,11936
690,11968
691,11968
692,11968
693,11972
694,11980
695,11980
696,11996
697,11996
698,11996
699,12004
700,12004
701,12004
702,12024
703,12028
704,12040
705,12040
706,12040
707,12052
708,12072
709,12104
710,12172
711,12308
712,12572
713,13100
714,13108
715,13108
716,13108
717,13116
718,13116
719,13120
720,13124
721,13124
722,13132
723,13152
724,13160
725,13180
726,13212
727,13216
728,13224
729,13224
730,13232
731,13240
732,13240
733,13244
734,13244
735,13244
736,13260
737,13260
738,13276
739,13312
740,13312
741,13384
742,13388
743,13396
744,13416
745,13420
746,13428
747,13448
748,13480
749,13484
750,13492
751,13496
752,13496
753,13500
754,13500
755,13512
756,13528
757,13532
758,13532
759,13536
760,13544
761,13548
762,13552
763,13560
764,13576
765,13612
766,13676
767,13816
768,13816
769,13820
770,13820
771,13832
772,13848
773,13848
774,13852
775,13852
776,13852
777,13856
778,13868
779,13876
780,13896
781,13896
782,13928
783,13928
784,13928
785,13932
786,13948
787,13956
788,13960
789,13960
790,13960
791,13964
792,13968
793,13976
794,13996
795,14004
796,14004
797,14008
798,14008
799,14012
800,14036
801,14072
802,14144
803,14144
804,14168
805,14168
806,14168
807,14172
808,14184
809,14184
810,14184
811,14188
812,14196
813,14200
814,14216
815,14216
816,14220
817,14220
818,14264
819,14268
820,14276
821,14292
822,14296
823,14300
824,14308
825,14312
826,14320
827,14320
828,14340
829,14380
830,14448
831,14576
832,14832
833,14836
834,14844
835,14844
836,14844
837,14848
838,14852
839,14856
840,14868
841,14876
842,14892
843,14916
844,14956
845,14972
846,14976
847,14980
848,14988
849,14996
850,14996
851,14996
852,15000
853,15016
854,15052
855,15116
856,15128
857,15128
858,15132
859,15144
860,15144
861,15144
862,15148
863,15148
864,15176
865,15180
866,15188
867,15208
868,15240
869,15240
870,15244
871,15252
872,15252
873,15256
874,15264
875,15264
876,15268
877,15268
878,15280
879,15296
880,15308
881,15308
882,15308
883,15328
884,15360
885,15364
886,15440
887,15572
888,15580
889,15580
890,15584
891,15584
892,15588
893,15616
894,15616
895,15616
896,15620
897,15620
898,15620
899,15640
900,15660
901,15660
902,15692
903,15692
904,15692
905,15704
906,15708
907,15716
908,15736
909,15740
910,15740
911,15740
912,15752
913,15760
914,15780
915,15812
916,15880
917,15880
918,15880
919,15888
920,15896
921,15900
922,15900
923,15900
924,15908
925,15908
926,15912
927,15932
928,15944
929,15952
930,15956
931,15956
932,15972
933,15972
934,16008
935,16012
936,16028
937,16044
938,16044
939,16052
940,16064
941,16080
942,16116
943,16188
944,16316
945,16572
946,17088
947,18112
948,18120
949,20188
950,20192
951,20196
952,20204
953,20204
954,20208
955,20212
956,20212
957,20212
958,20224
959,20232
960,20232
961,20232
962,20252
963,20256
964,20300
965,20324
966,20324
967,20324
968,20324
969,20332
970,20336
971,20352
972,20356
973,20356
974,20392
975,20400
976,20464
977,20468
978,20480
979,20480
980,20484
981,20484
982,20488
983,20496
984,20500
985,20500
986,20500
987,20500
988,20504
989,20508
990,20516
991,20536
992,20564
993,20608
994,20624
995,20636
996,20636
997,20644
998,20660
999,20692
1000,20760
1001,20896
1002,20896
1003,20904
1004,20904
1005,20904
1006,20916
1007,20916
1008,20916
1009,20916
1010,20928
1011,20936
1012,20956
1013,20956
1014,20956
1015,20960
1016,20960
1017,20964
1018,20972
1019,20972
1020,20996
1021,21004
1022,21004
1023,21004
1024,21056
1025,21064
1026,21064
1027,21076
1028,21096
1029,21128
1030,21200
1031,21204
1032,21208
1033,21216
1034,21220
1035,21236
1036,21240
1037,21244
1038,21252
1039,21252
1040,21252
1041,21256
1042,21268
1043,21268
1044,21272
1045,21288
1046,21292
1047,21300
1048,21304
1049,21304
1050,21316
1051,21320
1052,21320
1053,21320
1054,21332
1055,21348
1056,21380
1057,21380
1058,21388
1059,21396
1060,21412
1061,21448
1062,21456
1063,21456
1064,21456
1065,21460
1066,21472
1067,21480
1068,21484
1069,21500
1070,21500
1071,21504
1072,21508
1073,21516
1074,21532
1075,21532
1076,21536
1077,21536
1078,21548
1079,21556
1080,21564
1081,21580
1082,21624
1083,21688
1084,21816
1085,22076
1086,22076
1087,22076
1088,22076
1089,22084
1090,22092
1091,22092
1092,22100
1093,22108
1094,22124
1095,22156
1096,22224
1097,22232
1098,22236
1099,22240
1100,22248
1101,22272
1102,22292
1103,22292
1104,22296
1105,22304
1106,22308
1107,22316
1108,22320
1109,22320
1110,22324
1111,22332
1112,22348
1113,22380
1114,22380
1115,22384
1116,22388
1117,22388
1118,22388
1119,22388
1120,22388
1121,22388
1122,22412
1123,22420
1124,22436
1125,22472
1126,22552
1127,22680
1128,22684
1129,22684
1130,22684
1131,22688
1132,22692
1133,22712
1134,22732
1135,22740
1136,22776
1137,22784
1138,22788
1139,22804
1140,22808
1141,22808
1142,22812
1143,22820
1144,22820
1145,22824
1146,22824
1147,22836
1148,22856
1149,22888
1150,22892
1151,22968
1152,22976
1153,22992
1154,22992
1155,22992
1156,22996
1157,22996
1158,23000
1159,23004
1160,23012
1161,23028
1162,23044
1163,23080
1164,23084
1165,23084
1166,23084
1167,23084
1168,23088
1169,23096
1170,23104
1171,23104
1172,23124
1173,23136
1174,23136
1175,23136
1176,23140
1177,23148
1178,23152
1179,23176
1180,23224
1181,23292
1182,23420
1183,23680
1184,24192
1185,24192
1186,24204
1187,24212
1188,24228
1189,24232
1190,24240
1191,24240
1192,24244
1193,24244
1194,24280
1195,24292
1196,24292
1197,24296
1198,24304
1199,24320
1200,24320
1201,24324
1202,24328
1203,24336
1204,24356
1205,24396
1206,24400
1207,24464
1208,24468
1209,24476
1210,24480
1211,24500
1212,24508
1213,24508
1214,24508
1215,24512
1216,24512
1217,24520
1218,24528
1219,24544
1220,24548
1221,24580
1222,24584
1223,24592
1224,24596
1225,24596
1226,24596
1227,24600
1228,24612
1229,24620
1230,24624
1231,24644
1232,24644
1233,24644
1234,24644
1235,24648
1236,24660
1237,24660
1238,24684
1239,24720
1240,24720
1241,24792
1242,24920
1243,24924
1244,24936
1245,24952
1246,24956
1247,24964
1248,24984
1249,24984
1250,24992
1251,24996
1252,25000
1253,25008
1254,25032
1255,25064
1256,25064
1257,25068
1258,25068
1259,25068
1260,25068
1261,25084
1262,25084
1263,25092
1264,25112
1265,25144
1266,25208
1267,25224
1268,25224
1269,25224
1270,25244
1271,25252
1272,25252
1273,25252
1274,25252
1275,25256
1276,25268
1277,25272
1278,25272
1279,25280
1280,25296
1281,25300
1282,25340
1283,25356
1284,25360
1285,25360
1286,25368
1287,25372
1288,25384
1289,25404
1290,25436
1291,25500
1292,25640
1293,25900
1294,25900
1295,25904
1296,25904
1297,25916
1298,25916
1299,25928
1300,25944
1301,25952
1302,25972
1303,26004
1304,26004
1305,26008
1306,26012
1307,26020
1308,26020
1309,26024
1310,26032
1311,26056
1312,26060
1313,26064
1314,26064
1315,26064
1316,26072
1317,26092
1318,26124
1319,26200
1320,26200
1321,26200
1322,26208
1323,26216
1324,26232
1325,26232
1326,26236
1327,26236
1328,26240
1329,26248
1330,26252
1331,26260
1332,26280
1333,26316
1334,26324
1335,26328
1336,26336
1337,26340
1338,26340
1339,26344
1340,26344
1341,26348
1342,26356
1343,26372
1344,26372
1345,26376
1346,26376
1347,26380
1348,26388
1349,26392
1350,26392
1351,26404
1352,26420
1353,26456
1354,26524
1355,26652
1356,26656
1357,26664
1358,26664
1359,26668
1360,26672
1361,26688
1362,26704
1363,26704
1364,26708
1365,26708
1366,26716
1367,26732
1368,26732
1369,26780
1370,26780
1371,26784
1372,26796
1373,26796
1374,26796
1375,26816
1376,26820
1377,26836
1378,26836
1379,26836
1380,26836
1381,26836
1382,26852
1383,26896
1384,26920
1385,26920
1386,26992
1387,26992
1388,27012
1389,27016
1390,27016
1391,27016
1392,27016
1393,27016
1394,27060
1395,27064
1396,27076
1397,27080
1398,27104
1399,27116
1400,27132
1401,27172
1402,27236
1403,27368
1404,27624
1405,28136
1406,29160
1407,29164
1408,29172
1409,29172
1410,29192
1411,29200
1412,29204
1413,29208
1414,29208
1415,29216
1416,29236
1417,29236
1418,29236
1419,29240
1420,29280
1421,29284
1422,29284
1423,29288
1424,29296
1425,29320
1426,29324
1427,29324
1428,29336
1429,29336
1430,29340
1431,29352
1432,29360
1433,29360
1434,29364
1435,29368
1436,29384
1437,29392
1438,29408
1439,29444
1440,29512
1441,29520
1442,29520
1443,29524
1444,29524
1445,29548
1446,29556
1447,29556
1448,29560
1449,29568
1450,29572
1451,29580
1452,29596
1453,29632
1454,29636
1455,29636
1456,29636
1457,29636
1458,29640
1459,29652
1460,29672
1461,29712
1462,29776
1463,29904
1464,29908
1465,29920
1466,29924
1467,29940
1468,29940
1469,29952
1470,29960
1471,29980
1472,29980
1473,29984
1474,30016
1475,30016
1476,30020
1477,30028
1478,30032
1479,30036
1480,30044
1481,30044
1482,30060
1483,30064
1484,30072
1485,30072
1486,30076
1487,30080
1488,30088
1489,30108
1490,30140
1491,30216
1492,30216
1493,30220
1494,30228
1495,30248
1496,30252
1497,30252
1498,30252
1499,30256
1500,30256
1501,30268
1502,30280
1503,30280
1504,30280
1505,30280
1506,30280
1507,30284
1508,30296
1509,30312
1510,30312
1511,30348
1512,30356
1513,30368
1514,30368
1515,30388
1516,30388
1517,30400
1518,30420
1519,30420
1520,30460
1521,30528
1522,30528
1523,30532
1524,30540
1525,30544
1526,30544
1527,30548
1528,30556
1529,30572
1530,30576
1531,30584
1532,30604
1533,30604
1534,30604
1535,30604
1536,30604
1537,30604
1538,30612
1539,30624
1540,30632
1541,30656
1542,30688
1543,30688
1544,30688
1545,30704
1546,30712
1547,30728
1548,30760
1549,30764
1550,30764
1551,30768
1552,30776
1553,30776
1554,30780
1555,30788
1556,30792
1557,30804
1558,30820
1559,30836
1560,30872
1561,30944
1562,31072
1563,31332
1564,31336
1565,31336
1566,31336
1567,31340
1568,31352
1569,31360
1570,31376
1571,31376
1572,31376
1573,31376
1574,31380
1575,31392
1576,31420
1577,31460
1578,31528
1579,31656
1580,31660
1581,31660
1582,31660
1583,31676
1584,31676
1585,31676
1586,31680
1587,31692
1588,31704
1589,31720
1590,31752
1591,31756
1592,31764
1593,31768
1594,31776
1595,31792
1596,31796
1597,31796
1598,31800
1599,31808
1600,31812
1601,31824
1602,31832
1603,31832
1604,31852
1605,31888
1606,31952
1607,31952
1608,31960
1609,31980
1610,31992
1611,31992
1612,31992
1613,31992
1614,31996
1615,31996
1616,32000
1617,32012
1618,32020
1619,32036
1620,32040
1621,32040
1622,32048
1623,32080
1624,32080
1625,32084
1626,32084
1627,32092
1628,32124
1629,32124
1630,32124
1631,32140
1632,32172
1633,32248
1634,32388
1635,32660
1636,33176
1637,33176
1638,33176
1639,33176
1640,33184
1641,33196
1642,33196
1643,33196
1644,33208
1645,33208
1646,33220
1647,33220
1648,33236
1649,33244
1650,33252
1651,33252
1652,33252
1653,33256
1654,33260
1655,33268
1656,33268
1657,33272
1658,33280
1659,33300
1660,33340
1661,33360
1662,33360
1663,33400
1664,33400
1665,33400
1666,33480
1667,33484
1668,33484
1669,33496
1670,33504
1671,33524
1672,33560
1673,33560
1674,33564
1675,33572
1676,33576
1677,33580
1678,33580
1679,33592
1680,33592
1681,33596
1682,33596
1683,33596
1684,33624
1685,33636
1686,33652
1687,33684
1688,33752
1689,33892
1690,33892
1691,33896
1692,33896
1693,33896
1694,33900
1695,33912
1696,33920
1697,33936
1698,33936
1699,33940
1700,33940
1701,33940
1702,33952
1703,33972
1704,34004
1705,34016
1706,34016
1707,34024
1708,34024
1709,34024
1710,34028
1711,34040
1712,34056
1713,34060
1714,34068
1715,34068
1716,34088
1717,34124
1718,34188
1719,34188
1720,34200
1721,34200
1722,34204
1723,34216
1724,34216
1725,34220
1726,34220
1727,34220
1728,34224
1729,34236
1730,34252
1731,34260
1732,34264
1733,34264
1734,34268
1735,34280
1736,34296
1737,34296
1738,34328
1739,34332
1740,34340
1741,34360
1742,34368
1743,34368
1744,34372
1745,34372
1746,34376
1747,34376
1748,34384
1749,34388
1750,34388
